OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"348,010",1.1,13.83,"28,770",0.7,8.47,9.21,11.38,15.95,22.79,"17,620","19,150","23,660","33,170","47,410",,
53-7000,Material Moving Workers,minor,"4,495,380",0.5,13.81,"28,710",0.2,8.76,9.67,12.22,16.40,21.53,"18,230","20,120","25,420","34,110","44,790",,
51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"19,980",7.1,13.76,"28,630",1.7,8.90,10.09,12.42,15.61,19.90,"18,520","20,990","25,830","32,470","41,390",,
51-3090,Miscellaneous Food Processing Workers,broad,"234,060",1.7,13.73,"28,560",0.6,8.99,10.10,12.67,16.32,20.87,"18,700","21,010","26,350","33,950","43,400",,
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"124,220",1.5,13.71,"28,530",0.5,8.81,10.06,12.69,16.29,20.49,"18,320","20,920","26,400","33,890","42,620",,
33-9030,Security Guards and Gaming Surveillance Officers,broad,"1,108,310",0.9,13.71,"28,510",0.5,8.83,9.81,11.87,15.92,21.68,"18,360","20,400","24,680","33,110","45,100",,
33-9090,Miscellaneous Protective Service Workers,broad,"372,390",0.8,13.71,"28,510",0.5,8.43,9.22,11.67,17.22,21.25,"17,540","19,170","24,280","35,830","44,210",,
33-9032,Security Guards,detailed,"1,097,660",0.9,13.68,"28,460",0.5,8.82,9.80,11.84,15.87,21.64,"18,350","20,370","24,630","33,000","45,010",,
43-4170,Receptionists and Information Clerks,broad,"975,890",0.5,13.67,"28,430",0.2,9.17,10.64,13.12,16.06,18.92,"19,070","22,140","27,300","33,400","39,350",,
43-4171,Receptionists and Information Clerks,detailed,"975,890",0.5,13.67,"28,430",0.2,9.17,10.64,13.12,16.06,18.92,"19,070","22,140","27,300","33,400","39,350",,
39-5000,Personal Appearance Workers,minor,"504,640",0.7,13.67,"28,420",0.6,8.53,9.21,11.17,15.52,22.36,"17,740","19,150","23,240","32,280","46,520",,
35-2019,"Cooks, All Other",detailed,"15,160",4.5,13.58,"28,240",1.2,8.75,9.94,12.67,15.92,19.73,"18,200","20,670","26,350","33,100","41,030",,
41-2021,Counter and Rental Clerks,detailed,"447,050",1.0,13.57,"28,210",0.4,8.59,9.39,11.75,15.77,21.50,"17,860","19,530","24,440","32,810","44,710",,
31-1013,Psychiatric Aides,detailed,"69,550",1.7,13.55,"28,170",0.8,9.13,10.90,12.59,15.67,19.64,"18,990","22,670","26,190","32,580","40,860",,
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"22,560",3.6,13.53,"28,150",1.2,9.19,10.65,13.09,15.56,18.47,"19,110","22,150","27,220","32,370","38,410",,
37-3000,Grounds Maintenance Workers,minor,"976,840",0.5,13.50,"28,090",0.3,8.93,10.11,12.31,15.64,19.96,"18,570","21,040","25,610","32,540","41,510",,
37-3010,Grounds Maintenance Workers,broad,"976,840",0.5,13.50,"28,090",0.3,8.93,10.11,12.31,15.64,19.96,"18,570","21,040","25,610","32,540","41,510",,
49-3091,Bicycle Repairers,detailed,"12,560",8.3,13.41,"27,900",2.0,9.16,10.65,13.20,15.91,18.32,"19,060","22,140","27,470","33,090","38,110",,
53-3031,Driver/Sales Workers,detailed,"417,660",1.7,13.41,"27,890",0.6,8.32,9.01,10.79,16.61,22.79,"17,310","18,740","22,450","34,540","47,410",,
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"2,487,680",0.6,13.39,"27,840",0.2,8.79,9.74,12.02,15.65,20.09,"18,280","20,270","25,010","32,550","41,780",,
47-3016,Helpers--Roofers,detailed,"10,810",5.6,13.38,"27,820",1.1,9.46,10.82,13.04,15.58,18.17,"19,680","22,500","27,110","32,400","37,800",,
43-3040,Gaming Cage Workers,broad,"17,650",5.5,13.36,"27,780",1.0,9.17,10.33,12.43,15.73,19.61,"19,070","21,480","25,860","32,720","40,800",,
43-3041,Gaming Cage Workers,detailed,"17,650",5.5,13.36,"27,780",1.0,9.17,10.33,12.43,15.73,19.61,"19,070","21,480","25,860","32,720","40,800",,
33-9091,Crossing Guards,detailed,"68,640",1.5,13.33,"27,730",1.1,8.60,9.46,12.07,15.82,19.01,"17,890","19,680","25,100","32,900","39,540",,
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"11,030",7.4,13.31,"27,690",1.5,9.24,10.49,12.73,14.84,18.19,"19,220","21,830","26,480","30,870","37,830",,
51-6050,"Tailors, Dressmakers, and Sewers",broad,"26,900",6.0,13.31,"27,690",1.4,8.86,9.91,12.08,14.92,18.91,"18,430","20,620","25,120","31,030","39,340",,
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"11,630",4.5,13.30,"27,660",1.2,9.35,10.48,12.66,15.59,18.37,"19,450","21,800","26,340","32,430","38,200",,
39-7000,Tour and Travel Guides,minor,"38,740",2.5,13.29,"27,640",0.9,8.59,9.40,11.85,15.68,20.10,"17,870","19,550","24,650","32,610","41,820",,
39-7010,Tour and Travel Guides,broad,"38,740",2.5,13.29,"27,640",0.9,8.59,9.40,11.85,15.68,20.10,"17,870","19,550","24,650","32,610","41,820",,
51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"76,630",2.1,13.29,"27,640",0.7,9.25,10.62,12.83,15.03,18.27,"19,250","22,080","26,690","31,270","37,990",,
31-1015,Orderlies,detailed,"52,660",2.6,13.26,"27,580",0.7,9.02,10.30,12.30,15.22,18.77,"18,770","21,420","25,580","31,650","39,030",,
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"27,760",3.2,13.26,"27,580",1.0,9.67,10.98,12.92,14.71,17.90,"20,110","22,840","26,870","30,590","37,230",,
39-5090,Miscellaneous Personal Appearance Workers,broad,"142,280",2.4,13.22,"27,500",1.1,8.69,9.19,10.65,14.47,20.92,"18,080","19,120","22,150","30,100","43,510",,
51-3000,Food Processing Workers,minor,"783,650",0.9,13.22,"27,500",0.3,8.93,10.02,12.25,15.17,19.12,"18,580","20,840","25,470","31,560","39,770",,
31-9095,Pharmacy Aides,detailed,"38,040",4.1,13.20,"27,460",1.3,8.68,9.78,11.75,15.01,20.59,"18,050","20,350","24,450","31,220","42,830",,
37-3011,Landscaping and Groundskeeping Workers,detailed,"895,600",0.6,13.20,"27,460",0.3,8.87,10.01,12.03,15.08,19.00,"18,460","20,820","25,030","31,370","39,520",,
49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"132,030",2.1,13.20,"27,460",0.7,8.87,10.00,12.09,15.22,19.00,"18,450","20,800","25,140","31,660","39,530",,
31-2022,Physical Therapist Aides,detailed,"50,540",2.1,13.19,"27,440",0.9,9.00,10.23,12.08,14.60,18.29,"18,720","21,280","25,120","30,360","38,040",,
51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"372,980",1.5,13.18,"27,410",0.5,9.04,10.21,12.34,15.02,18.70,"18,790","21,240","25,660","31,240","38,890",,
43-3070,Tellers,broad,"498,460",0.6,13.10,"27,260",0.2,9.77,10.83,12.70,14.74,17.73,"20,320","22,540","26,410","30,670","36,870",,
43-3071,Tellers,detailed,"498,460",0.6,13.10,"27,260",0.2,9.77,10.83,12.70,14.74,17.73,"20,320","22,540","26,410","30,670","36,870",,
39-9040,Residential Advisors,broad,"102,540",2.1,13.05,"27,140",0.6,8.60,9.85,12.01,15.01,18.78,"17,880","20,480","24,990","31,220","39,050",,
39-9041,Residential Advisors,detailed,"102,540",2.1,13.05,"27,140",0.6,8.60,9.85,12.01,15.01,18.78,"17,880","20,480","24,990","31,220","39,050",,
37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,407,050",0.3,13.02,"27,080",0.2,8.48,9.35,11.47,15.12,20.05,"17,650","19,450","23,860","31,450","41,690",,
39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"77,980",2.6,12.99,"27,030",0.9,8.50,9.29,11.60,15.39,19.89,"17,680","19,320","24,130","32,000","41,360",,
39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"77,980",2.6,12.99,"27,030",0.9,8.50,9.29,11.60,15.39,19.89,"17,680","19,320","24,130","32,000","41,360",,
27-1023,Floral Designers,detailed,"44,350",2.2,12.98,"27,010",0.9,8.80,9.90,12.02,14.94,18.59,"18,310","20,590","25,010","31,080","38,660",,
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"14,680",4.7,12.96,"26,950",1.0,8.96,9.97,12.26,14.89,18.39,"18,630","20,730","25,490","30,960","38,250",,
39-7011,Tour Guides and Escorts,detailed,"35,930",2.6,12.94,"26,920",0.9,8.55,9.34,11.59,15.19,18.95,"17,790","19,430","24,100","31,590","39,410",,
31-1014,Nursing Assistants,detailed,"1,420,570",0.6,12.89,"26,820",0.2,9.32,10.47,12.36,14.68,17.74,"19,390","21,780","25,710","30,530","36,890",,
53-7060,"Laborers and Material Movers, Hand",broad,"3,637,790",0.5,12.86,"26,760",0.2,8.63,9.42,11.50,14.91,19.17,"17,950","19,600","23,930","31,010","39,860",,
39-9032,Recreation Workers,detailed,"336,150",1.1,12.79,"26,610",0.4,8.49,9.23,11.21,14.71,19.65,"17,660","19,190","23,320","30,590","40,880",,
43-4120,"Library Assistants, Clerical",broad,"100,090",1.2,12.78,"26,580",0.5,8.56,9.38,11.77,15.06,18.80,"17,800","19,500","24,480","31,320","39,110",,
43-4121,"Library Assistants, Clerical",detailed,"100,090",1.2,12.78,"26,580",0.5,8.56,9.38,11.77,15.06,18.80,"17,800","19,500","24,480","31,320","39,110",,
25-9040,Teacher Assistants,broad,"1,228,440",0.6,*,"26,550",0.4,*,*,*,*,*,"17,920","19,920","24,900","31,220","38,000",TRUE,
25-9041,Teacher Assistants,detailed,"1,228,440",0.6,*,"26,550",0.4,*,*,*,*,*,"17,920","19,920","24,900","31,220","38,000",TRUE,
41-9040,Telemarketers,broad,"226,730",2.6,12.73,"26,470",0.7,8.52,9.35,11.31,14.38,18.48,"17,730","19,460","23,530","29,910","38,450",,
41-9041,Telemarketers,detailed,"226,730",2.6,12.73,"26,470",0.7,8.52,9.35,11.31,14.38,18.48,"17,730","19,460","23,530","29,910","38,450",,
51-3023,Slaughterers and Meat Packers,detailed,"80,250",5.9,12.70,"26,420",1.3,9.19,10.39,12.33,14.72,17.37,"19,110","21,600","25,650","30,610","36,130",,
39-3019,"Gaming Service Workers, All Other",detailed,"12,280",8.8,12.68,"26,380",1.5,8.52,9.31,11.56,14.67,18.16,"17,720","19,360","24,040","30,520","37,780",,
45-0000,"Farming, Fishing, and Forestry Occupations",major,"454,230",1.1,12.67,"26,360",0.5,9.02,9.27,10.46,14.32,19.93,"18,770","19,280","21,760","29,790","41,460",,
41-2030,Retail Salespersons,broad,"4,612,510",0.3,12.67,"26,340",0.2,8.35,9.06,10.47,13.77,19.33,"17,360","18,840","21,780","28,640","40,200",,
41-2031,Retail Salespersons,detailed,"4,612,510",0.3,12.67,"26,340",0.2,8.35,9.06,10.47,13.77,19.33,"17,360","18,840","21,780","28,640","40,200",,
49-3093,Tire Repairers and Changers,detailed,"107,500",2.3,12.65,"26,310",0.8,8.77,9.79,11.65,14.49,18.26,"18,240","20,370","24,220","30,130","37,990",,
51-3010,Bakers,broad,"176,610",1.5,12.63,"26,270",0.4,8.72,9.60,11.62,14.56,18.46,"18,140","19,960","24,170","30,290","38,400",,
51-3011,Bakers,detailed,"176,610",1.5,12.63,"26,270",0.4,8.72,9.60,11.62,14.56,18.46,"18,140","19,960","24,170","30,290","38,400",,
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"2,146,880",0.5,12.59,"26,180",0.3,8.44,9.26,11.27,14.72,18.91,"17,550","19,270","23,440","30,610","39,320",,
39-3012,Gaming and Sports Book Writers and Runners,detailed,"12,370",6.4,12.58,"26,170",1.9,8.27,9.05,10.91,14.73,20.50,"17,200","18,820","22,700","30,650","42,640",,
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"7,510",8.9,12.58,"26,160",2.4,8.63,9.23,10.68,13.70,20.08,"17,940","19,200","22,210","28,490","41,760",,
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"33,530",2.8,12.58,"26,160",0.8,8.42,9.39,11.42,14.77,18.57,"17,510","19,540","23,750","30,720","38,630",,
53-3040,Taxi Drivers and Chauffeurs,broad,"180,960",1.4,12.53,"26,070",0.6,8.57,9.44,11.30,14.35,18.25,"17,830","19,630","23,510","29,840","37,970",,
53-3041,Taxi Drivers and Chauffeurs,detailed,"180,960",1.4,12.53,"26,070",0.6,8.57,9.44,11.30,14.35,18.25,"17,830","19,630","23,510","29,840","37,970",,
51-9198,Helpers--Production Workers,detailed,"439,000",1.6,12.50,"26,010",0.4,8.62,9.55,11.52,14.53,18.15,"17,930","19,860","23,960","30,230","37,760",,
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"75,620",2.3,12.47,"25,940",0.7,8.68,9.78,11.71,14.27,17.64,"18,060","20,340","24,360","29,690","36,690",,
43-5080,Stock Clerks and Order Fillers,broad,"1,934,060",0.5,12.47,"25,940",0.2,8.52,9.29,11.17,14.48,18.68,"17,720","19,320","23,220","30,110","38,850",,
43-5081,Stock Clerks and Order Fillers,detailed,"1,934,060",0.5,12.47,"25,940",0.2,8.52,9.29,11.17,14.48,18.68,"17,720","19,320","23,220","30,110","38,850",,
39-4020,Funeral Attendants,broad,"35,290",2.5,12.42,"25,840",0.9,8.47,9.54,11.43,14.42,18.33,"17,620","19,850","23,770","29,990","38,120",,
39-4021,Funeral Attendants,detailed,"35,290",2.5,12.42,"25,840",0.9,8.47,9.54,11.43,14.42,18.33,"17,620","19,850","23,770","29,990","38,120",,
49-9093,"Fabric Menders, Except Garment",detailed,620,11.6,12.43,"25,840",2.5,9.28,10.19,11.77,13.92,16.67,"19,290","21,190","24,490","28,950","34,670",,
39-0000,Personal Care and Service Occupations,major,"4,307,500",0.4,12.33,"25,650",0.2,8.27,9.06,10.50,13.59,18.88,"17,200","18,830","21,850","28,260","39,280",,
51-6040,Shoe and Leather Workers,broad,"11,410",5.5,12.29,"25,570",1.6,8.54,9.47,11.58,14.19,17.34,"17,750","19,700","24,090","29,510","36,070",,
51-6041,Shoe and Leather Workers and Repairers,detailed,"8,180",6.7,12.29,"25,570",2.0,8.55,9.42,11.36,14.16,17.52,"17,780","19,590","23,630","29,440","36,430",,
35-2012,"Cooks, Institution and Cafeteria",detailed,"404,980",0.7,12.29,"25,560",0.3,8.36,9.41,11.52,14.33,17.75,"17,400","19,580","23,960","29,810","36,920",,
51-6042,Shoe Machine Operators and Tenders,detailed,"3,230",8.0,12.29,"25,560",2.2,8.50,9.72,12.11,14.25,16.97,"17,680","20,210","25,190","29,640","35,300",,
31-1000,"Nursing, Psychiatric, and Home Health Aides",minor,"2,363,400",0.5,12.26,"25,500",0.3,8.80,9.93,11.56,14.07,17.10,"18,300","20,660","24,040","29,260","35,580",,
31-1010,"Nursing, Psychiatric, and Home Health Aides",broad,"2,363,400",0.5,12.26,"25,500",0.3,8.80,9.93,11.56,14.07,17.10,"18,300","20,660","24,040","29,260","35,580",,
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"19,950",5.1,12.25,"25,470",1.5,8.74,9.73,11.41,14.01,17.31,"18,190","20,230","23,740","29,130","36,000",,
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"19,950",5.1,12.25,"25,470",1.5,8.74,9.73,11.41,14.01,17.31,"18,190","20,230","23,740","29,130","36,000",,
37-2000,Building Cleaning and Pest Control Workers,minor,"3,159,840",0.3,12.23,"25,440",0.2,8.35,9.16,10.93,14.27,18.42,"17,380","19,040","22,740","29,680","38,320",,
51-6000,"Textile, Apparel, and Furnishings Workers",minor,"578,100",0.9,12.22,"25,420",0.4,8.53,9.29,11.05,14.05,17.90,"17,740","19,320","22,990","29,230","37,220",,
37-2010,Building Cleaning Workers,broad,"3,089,590",0.4,12.14,"25,240",0.2,8.34,9.14,10.86,14.13,18.28,"17,350","19,010","22,590","29,390","38,020",,
51-3099,"Food Processing Workers, All Other",detailed,"45,630",3.2,12.12,"25,220",0.7,8.82,9.75,11.41,13.90,16.73,"18,350","20,270","23,720","28,920","34,800",,
51-6051,"Sewers, Hand",detailed,"6,920",10.8,12.01,"24,980",1.6,8.77,9.54,11.37,13.80,16.39,"18,240","19,840","23,640","28,700","34,100",,
39-9090,Miscellaneous Personal Care and Service Workers,broad,"57,140",2.4,11.99,"24,950",1.2,8.60,9.29,10.73,13.42,17.44,"17,890","19,330","22,310","27,920","36,270",,
39-9099,"Personal Care and Service Workers, All Other",detailed,"57,140",2.4,11.99,"24,950",1.2,8.60,9.29,10.73,13.42,17.44,"17,890","19,330","22,310","27,920","36,270",,
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"155,390",2.2,11.93,"24,810",0.8,8.81,9.82,11.48,13.65,15.20,"18,330","20,420","23,870","28,400","31,610",,
51-6030,Sewing Machine Operators,broad,"141,520",1.9,11.87,"24,680",0.6,8.68,9.30,10.84,13.75,17.13,"18,060","19,350","22,550","28,590","35,630",,
51-6031,Sewing Machine Operators,detailed,"141,520",1.9,11.87,"24,680",0.6,8.68,9.30,10.84,13.75,17.13,"18,060","19,350","22,550","28,590","35,630",,
41-2012,Gaming Change Persons and Booth Cashiers,detailed,"22,790",4.8,11.84,"24,620",0.8,8.55,9.43,11.03,13.61,16.80,"17,780","19,600","22,930","28,320","34,950",,
39-3020,Motion Picture Projectionists,broad,"5,620",6.3,11.80,"24,540",1.9,8.35,9.04,10.33,13.12,17.20,"17,360","18,800","21,490","27,280","35,780",,
39-3021,Motion Picture Projectionists,detailed,"5,620",6.3,11.80,"24,540",1.9,8.35,9.04,10.33,13.12,17.20,"17,360","18,800","21,490","27,280","35,780",,
41-2000,Retail Sales Workers,minor,"8,799,250",0.2,11.77,"24,490",0.2,8.24,8.90,9.84,12.59,17.69,"17,130","18,510","20,470","26,200","36,790",,
39-9000,Other Personal Care and Service Workers,minor,"2,676,260",0.5,11.77,"24,480",0.3,8.23,9.04,10.40,12.69,17.18,"17,110","18,800","21,640","26,400","35,740",,
35-2014,"Cooks, Restaurant",detailed,"1,150,760",0.7,11.74,"24,430",0.3,8.50,9.43,11.11,13.50,16.08,"17,680","19,610","23,100","28,080","33,450",,
39-6011,Baggage Porters and Bellhops,detailed,"46,550",3.7,11.75,"24,430",1.1,8.30,8.93,10.17,13.48,17.61,"17,260","18,580","21,160","28,050","36,630",,
39-2000,Animal Care and Service Workers,minor,"185,780",1.3,11.66,"24,260",0.5,8.27,8.97,10.22,12.82,17.50,"17,200","18,650","21,260","26,670","36,390",,
35-3010,Bartenders,broad,"589,150",0.9,11.59,"24,110",0.5,8.16,8.74,9.39,12.63,18.26,"16,980","18,190","19,530","26,270","37,980",,
35-3011,Bartenders,detailed,"589,150",0.9,11.59,"24,110",0.5,8.16,8.74,9.39,12.63,18.26,"16,980","18,190","19,530","26,270","37,980",,
39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"15,010",3.2,11.59,"24,110",0.5,8.37,9.24,10.92,13.29,15.43,"17,410","19,220","22,720","27,640","32,090",,
45-2000,Agricultural Workers,minor,"388,900",1.3,11.58,"24,090",0.5,8.93,9.23,9.86,12.43,17.03,"18,570","19,190","20,500","25,850","35,430",,
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"17,430",3.8,11.53,"23,990",1.5,8.27,8.92,10.11,13.31,17.39,"17,200","18,550","21,020","27,680","36,180",,
53-7061,Cleaners of Vehicles and Equipment,detailed,"336,960",1.1,11.51,"23,940",0.8,8.36,9.07,10.25,12.81,16.70,"17,400","18,870","21,310","26,650","34,750",,
53-7064,"Packers and Packagers, Hand",detailed,"713,130",1.4,11.40,"23,710",0.4,8.38,9.07,10.10,12.94,16.71,"17,440","18,870","21,010","26,910","34,760",,
39-2020,Nonfarm Animal Caretakers,broad,"174,060",1.4,11.36,"23,630",0.5,8.25,8.93,10.10,12.47,16.72,"17,160","18,580","21,010","25,930","34,780",,
39-2021,Nonfarm Animal Caretakers,detailed,"174,060",1.4,11.36,"23,630",0.5,8.25,8.93,10.10,12.47,16.72,"17,160","18,580","21,010","25,930","34,780",,
39-5092,Manicurists and Pedicurists,detailed,"83,840",3.7,11.36,"23,630",1.1,8.78,9.17,10.01,12.47,16.32,"18,260","19,070","20,820","25,940","33,940",,
53-6030,Automotive and Watercraft Service Attendants,broad,"109,710",2.5,11.27,"23,440",0.5,8.44,9.11,10.36,12.50,15.59,"17,550","18,960","21,560","26,000","32,420",,
53-6031,Automotive and Watercraft Service Attendants,detailed,"109,710",2.5,11.27,"23,440",0.5,8.44,9.11,10.36,12.50,15.59,"17,550","18,960","21,560","26,000","32,420",,
35-2010,Cooks,broad,"2,284,470",0.5,11.23,"23,350",0.2,8.26,9.07,10.44,12.84,15.38,"17,180","18,860","21,720","26,700","32,000",,
45-2040,"Graders and Sorters, Agricultural Products",broad,"35,290",3.6,11.18,"23,260",0.8,8.67,9.25,10.14,12.15,15.38,"18,040","19,230","21,100","25,260","32,000",,
45-2041,"Graders and Sorters, Agricultural Products",detailed,"35,290",3.6,11.18,"23,260",0.8,8.67,9.25,10.14,12.15,15.38,"18,040","19,230","21,100","25,260","32,000",,
45-2090,Miscellaneous Agricultural Workers,broad,"337,920",1.5,11.18,"23,260",0.5,8.92,9.21,9.65,11.86,15.86,"18,560","19,160","20,080","24,680","33,000",,
35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,"52,470",4.6,11.09,"23,060",1.2,8.16,8.87,9.80,12.43,16.52,"16,970","18,440","20,380","25,860","34,370",,
35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"52,470",4.6,11.09,"23,060",1.2,8.16,8.87,9.80,12.43,16.52,"16,970","18,440","20,380","25,860","34,370",,
35-3030,Waiters and Waitresses,broad,"2,505,630",0.5,11.07,"23,020",0.4,8.08,8.62,9.25,11.65,17.14,"16,810","17,920","19,250","24,220","35,640",,
35-3031,Waiters and Waitresses,detailed,"2,505,630",0.5,11.07,"23,020",0.4,8.08,8.62,9.25,11.65,17.14,"16,810","17,920","19,250","24,220","35,640",,
